STORE_NAME,STORE_ADDR_LINE_1,STORE_ADDR_CITY_NAME,STORE_ADDR_STATE_CODE,STORE_ADDR_POSTAL_CODE,STORE_PHONE_NBR,STORE_COUNTRY_CODE,LAT,LNG
PREFERRED WAREHOUSE,11638 STATE ROUTE 61,MOUNT CARMEL,PA,17851-2582,5703394044,USA, ,
PREMIUM AUTO PARTS GDT,"TRPCL BRZ PLZA, N BACK SALINA",GRAND TURK,TC,0,6499461898,BWI, ,
PREMIUM AUTO PARTS INC,615 BROADWAY AVE,SEASIDE,CA,93955,8313941466,USA, ,
PREMIUM AUTO PARTS LTD,INDUSTRIAL PARK UNITS 6 AND 7,PROVIDENCIALES,TC,00109,6499464197,BWI, ,
PREMIUM AUTO PARTS OF KEY WEST,5713 FIRST AVENUE,KEY WEST,FL,33040,3059222962,USA, ,
PRESTON AUTO PARTS,17 SOUTH STATE ST,PRESTON,ID,83263,2088521382,USA, ,
PROFESSIONAL AUTO PARTS,211 9TH STREET,CARMI,IL,62821,6183822371,USA, ,
QUALITY AUTO PARTS,4206 BROAD ST,LORIS,SC,29569,8437560551,USA, ,
QUALITY CARQUEST,1012 WEST MALONEY AVE.,GALLUP,NM,87301,5058633851,USA, ,
QUEENS AUTO SUPPLY CARQUEST,37 MAIN ST EAST,KINGSVILLE,ON,N9Y 1A1,5197336554,CAN, ,
QUEST AUTO SUPPLIES LTD,103 STARRS RD,YARMOUTH,NS,B5A 2T6,9027490929,CAN, ,
QUICK SALES,KINSTON BLVD,PINK HILL,NC,28572,2525684450,USA, ,
QUINCAILLERIE ST-AMBROISE,83 RUE SIMARD,ST-AMBROISE,QC,G7P2R6,4186724713,CAN, ,
"R & T AUTO SUPPLY, INC",516 S MAIN STREET,SHERIDAN,IN,46069,3177584456,USA, ,
R AND L AUTO SUPPLY,12103 FM1409   PO BOX 1434,MONT BELVIEU,TX,77580,2815765837,USA, ,
R AND M AUTO PARTS,1880 N. TOWNSEND,MONTROSE,CO,81401,9702496651,USA, ,
R AND R SUPPLY,207 CLAY,JETMORE,KS,67854,6203578353,USA, ,
R.E.C AUTO INC,68 SCOTT STREET,HARTFORD,NB,E7M 0C4,5063252223,CAN, ,
"RAD AUTO WORKS, LIMITED","BL 1, PT 1, ONIGBONGBO VILLAGE","LEKKI LAGOS, NIGERIA",-,00000,0000000000,NG , ,
RADAR AUTO PARTS,20 KING STREET,CLINTON,ON,N0M1L0,5194823445,CAN, ,
RADAR AUTO PARTS BRUSSELS,235 TURNBERRY STREET,BRUSSELS,ON,N0G1H0,5198879661,CAN, ,
RADAR AUTO PARTS INC.,3878 WELLINGTON STREET,MITCHELL,ON,N0K1N0,5193488485,CAN, ,
RAL-DCS MILLBROOK NODE NC,2635 EAST MILLBROOK RD,RALEIGH,NC,27604,(919) 876-8643,USA, ,
RANCHLAND AUTO PARTS,212 E. DOUGLAS STREET,O'NEILL,NE,68763,4023362310,USA, ,
RANCHO AUTO AND TRUCK PARTS,2004 DAIRY MART ROAD SUITE 114,SAN YSIDRO,CA,92173,6194282255,USA, ,
RANDYS AUTO PARTS,705 MONTGOMERY STREET,DECORAH,IA,52101,5633828488,USA, ,
"RATON AMERICAN PARTS, INC.",326 S. 2ND STREET,RATON,NM,87740,5754453659,USA, ,
RAWLINS AUTO PARTS,406 E. CEDAR ST.,RAWLINS,WY,82301,3073242751,USA, ,
RAY GODIN AUTO SUPPLIES,195 LAKE ST,PEMBROKE,ON,K8A 5M1,6137356875,CAN, ,
RAY-MAC AUTO PARTS PETROLIA LTD.,290 CENTRE STREET P.O. BOX 179,"PETROLIA ,",ON,N0N 1R0,5198823941,CAN, ,
RAY-MAC AUTOPARTS (FOREST) LTD.,6 KING STREET EAST,FOREST,ON,N0N 1J0,2265201840,CAN, ,
RAY-MAC DISTRIBUTORS LIMITED,378 RICHMOND ST P.O. # 1344,CHATHAM,ON,N7M 5R9,5193523120,CAN, ,
REAL VIAU INC,46 RUE ST THOMAS,VALLEYFIELD,QC,J6T 4J3,(000) 373-5482,CAN, ,
REBEL AUTO PARTS,641 WEST PINE,PINEDALE,WY,82941,3073674329,USA, ,
RED AND SONS AUTO PARTS INC.,PO BOX1175,BOISE CITY,OK,73933,5805443121,USA, ,
"REDMONDS PARTS & PAINT, INC",7660 FREEDOM AVE NW,NORTH CANTON,OH,44720,3303050100,USA, ,
RED'S AUTO SUPPLY,P. O. BOX 251,PRATTSVILLE,NY,12468,5182993627,USA, ,
REGIS AUTO PARTS,50 THAMES STREET SOUTH,INGERSOLL,ON,N5C2S9,5194854111,CAN, ,
REIS AUTO PARTS AND SERVICE,P O BOX 183,ODEBOLT,IA,51458,7126682210,USA, ,
RENNS AUTO PARTS,18 MECHANIC STREET,AKRON,NY,14001,7165422888,USA, ,
RERUCHA  AG AND AUTO SUPPLY,537 D STREET,DAVID CITY,NE,68632,4023673086,USA, ,
RICHFIELD AUTO PARTS,P.O.BOX 163,RICHFIELD,OH,44286,3306593761,USA, ,
RICHLAND AUTO PARTS,480 RICHLAND AVE.,ATHENS,OH,45701,7405926677,USA, ,
RICK'S AMERICAN AND FOREIGN AUT,98 RIDGE ROAD,NORTH ARLINGTON,NJ,07031,2019914190,USA, ,
RIETH AUTO STORES,1806 E. MAIN,MESA,AZ,85203,(480) 962-4211,USA, ,
RIGHT AUTO PARTS,705 EAST BUCKEYE,NORTH VERNON,IN,47265,8123465070,USA, ,
RINEHART AUTO PARTS,114 N MAIN,MILAN,MO,63556,6602654165,USA, ,
RIO GRANDE MOTOR PARTS INC,302 STATE AVE,ALAMOSA,CO,81101,7195892501,USA, ,
RIO'S AUTO AG SUPPLY,627 E GOVERMENT WAY,MATTAWA,WA,99349,5099324058,USA, ,
RIV - TEMECULA CA #7713,"41630 WINCHESTER ROAD, SUITE G",TEMECULA,CA,92590,9512966690,USA, ,
RIVER AUTO PARTS,20301 HIGHWAY 116,MONTE RIO,CA,95462,9195733000,USA, ,
RIVER RUN AUTO PARTS,820 B WARM SPRINGS RD.,KETCHUM,ID,83340,2087260104,USA, ,
"RL PARTS PLUS, INC.",1318 JACKSON STREET,SALEM,IN,47167,8128832002,USA, ,
"ROACHDALE AUTO PARTS, LLC",109 N INDIANA ST,ROACHDALE,IN,46172,7655222125,USA, ,
ROAD RUNNER,1 WEST MAIN STREET,CUBA,NY,14727,5859683713,USA, ,
"ROBBINSVILLE AUTO PARTS, INC.",379 BYPASS US 129,ROBBINSVILLE,NC,28771,8284790500,USA, ,
RODGERS PARTS COMPANY,336 DEPOT ST,LEXINGTON,MS,39095,6628343351,USA, ,
RODS AUTO PARTS,478 ASHEVILLE HIGHWAY,SYLVA,NC,28779,8285865558,USA, ,
ROLFE AUTO & FARM SUPPLY,101 GARFIELD,ROLFE,IA,50581,(712) 848-3340,USA, ,
ROLL - BINGHAM CARQUEST,4835 E. 38TH AVE.,ROLL,AZ,85347,9287853319,USA, ,
RON'S AUTO PARTS WAREHOUSE INC,136 S MAIN ST,CAPAC,MI,48014,8103952534,USA, ,
ROSS FAMILY AUTO PARTS INC,102 WEST HWY 23,GRANT,NE,69140,3083522240,USA, ,
ROSSVILLE AUTO SUPPLY,207 W PERRY,ROSSVILLE,KS,66533,7855846151,USA, ,
ROUTE 66 AUTO SUPPLY INC,1057 HISTORIC ROUTE 66,SANTA ROSA,NM,88435,5754725314,USA, ,
ROYAL CITY AUTOMOTIVE,253 EDINBURGH ROAD NORTH,GUELPH,ON,N1H 1E2,5198231400,CAN, ,
ROYSE CITY CARQUEST,306 E MAIN,ROYSE CITY,TX,75189,9726365611,USA, ,
RSR AUTO PARTS,521 DEPOT STREET,FRANKLIN,NC,28734,8285243777,USA, ,
RUSH INTERNATIONAL TRUCK CENTER,529 22ND STREET NORTH,LEWISTON,ID,83501,2087487100,USA, ,
S & S AUTO PARTS INC.,605 LAKE AVE,GOTHENBURG,NE,69138,3085373732,USA, ,
S & S PARTS HOUSE,1000 WEST BROADWAY,WINNSBORO,TX,75494,9033423561,USA, ,
S AND H AUTO PARTS / CARQUEST,8123 GUIDE MERIDIAN,LYNDEN,WA,98264,3603544468,USA, ,
S AND W AUTO PARTS,5328 COTTON STREET,GRACEVILLE,FL,32440,8502633249,USA, ,
SALUDA AUTO PARTS,2694 GENERAL PULLER HWY,SALUDA,VA,23149,8047584881,USA, ,
SAN MIGUEL SUPPLY,622 LEGION DR,LAS VEGAS,NM,87701,5054256735,USA, ,
SANDY LAKE AUTO PARTS INC,5327 FRANKLIN ROAD,SANDY LAKE,PA,16145,7243763105,USA, ,
SANFORD AUTO PARTS,ROUTE 28,ARKVILLE,NY,12406,8455864600,USA, ,
SANTA CRUZ AUTO PARTS,1919 SOQUEL AVENUE,SANTA CRUZ,CA,95062,8314232500,USA, ,
SANTEE AUTO PARTS,PO BOX 1274,SANTEE,SC,29142,8038542790,USA, ,
SATICOY AUTO PARTS,11015 NARDO STREET,SATICOY,CA,93004,8056473227,USA, ,
SAV-MOR DISCOUNT AUTO,982 MAIN ST,PEEKSKILL,NY,10566,9147377477,USA, ,
SCHOPPE AUTO SUPPLY,1422 AVENUE B N HWY 36,SOMERVILLE,TX,77879,9795961612,USA, ,
SCHOWS AUTO PARTS,323 E 8TH ST,RUPERT,ID,83350,2084363755,USA, ,
SCHOW'S CQ OF AMERICAN FALLS,2844 POCATELLO AVENUE,AMERICAN FALLS,ID,83211,2082262326,USA, ,
SCIO AUTO PARTS AND SERVICE,38970 HWY 226,SCIO,OR,97374,5033943380,USA, ,
"SCOBEY FARM AND AUTO, INC.",106 1ST AVENUE,SCOBEY,MT,59263,4064872428,USA, ,
SCOTTY'S CARQUEST,201 SOUTH STATE STREET,RIGBY,ID,83442,2087458783,USA, ,
SEA-KENT PACIFIC HWY WA,PACIFIC HIGHWAY,KENT,WA,98032,,USA, ,
"SEAMAN PARTS AND SUPPLY, INC.",12970 N. WINTZELL AVENUE,BAYOU LA BATRE,AL,36509,2518242101,USA, ,
SEA-RIVER RD PUYALLUP WA,621 RIVER ROAD,PUYALLUP,WA,98371,,USA, ,
SEBASTOPOL AUTO PARTS,PO BOX 317,SEBASTOPOL,MS,39359,6016258414,USA, ,
SEDRO WOOLLEY AUTO PARTS INC,816 MURDOCK STREET,SEDRO WOOLLEY,WA,98284,3608550341,USA, ,
SEIPS AUTO PARTS,501 W. STATE STREET,GEORGETOWN,OH,45121,9373784748,USA, ,
"SENECA  AUTO PARTS, LLC",395 N FRALEY ST,KANE,PA,16735,8148379280,USA, ,
SEVIER'S AUTO SUPPLY,429 HIGH STREET,DELANO,CA,93215,6617253312,USA, ,
SHAKER VALLEY AUTO PARTS,PO BOX 330,ENFIELD,NH,03748,6036324352,USA, ,
SHELBY AUTO PLUS,409 N. WASHINGTON STREET,SHELBY,NC,28150,7044822468,USA, ,
SHELTON AUTOMOTIVE,921 UNIVERSITY AVENUE,FLINT,MI,48504,8102381049,USA, ,
SHERER AUTO PARTS,710 COLFAX AVENUE,BENNETT,CO,80102,3036443311,USA, ,
SIBLEY AUTO AND AG SUPPLY,2895 HWY 65 SOUTH,EUDORA,AR,71640,8703554464,USA, ,
SIDNEY CARQUEST,710 WEST RUSSELL RD.,SIDNEY,OH,45365,9374926133,USA, ,
SIERRA AUTO PARTS,400 AUSTIN AVE,T OR C,NM,87901,5058946625,USA, ,
"SILVER LAKE AGRI CENTER, LLC",205 HERENDEEN STREET,SILVER LAKE,IN,46982,2603522307,USA, ,
SIMMONS PARTS AND SERVICE,145 SOUTH GROVE STREET,PETERSBURG,WV,26847,3042574942,USA, ,
SINGER AUTO PARTS,1049 W WASHINGTON,MARSHFIELD,MO,65706,4178592190,USA, ,
"SLACK AUTO SUPPLY, LLC",817 LINCOLN AVE,YORK,NE,68467,4023627708,USA, ,
SMITH WHOLESALE AUTO,PO BOX 464,MANCHESTER,KY,40962,6065982711,USA, ,
SMITHS AUTOMOTIVE PARTS AND SERV,1145 CENTRAL AVE W,WIGGINS,MS,39577,6019284841,USA, ,
SNIDER AUTO PARTS AND GARAGE,710 HOUSTON ST,GEORGE WEST,TX,78022,3614491333,USA, ,
SOUTH PACIFIC AUTO PARTS,932 SOUTH PACIFIC STREET,LAS VEGAS,NM,87701,5054258456,USA, ,
SOUTHERN AUTO PARTS,2548 ONSLOW DRIVE,JACKSONVILLE,NC,28540,9104551300,USA, ,
SOUTHERN AUTO SUPPLY,1450 MARYLAND HWY,MT LAKE PARK,MD,21550,3013341200,USA, ,
SOUTHWEST KS SALES LLC-HUGOTON,528 S. MAIN ST.,HUGOTON,KS,67951,6205448820,USA, ,
SOUTHWEST KS SALES LLC-ULYSSES,902 E HAMPTON AVE,ULYSSES,KS,67880,6203562012,USA, ,
SPECIALIZED PARTS COMPANY,1413 W SAN ANTONIO STREET,NEW BRAUNFELS,TX,78130,8306258593,USA, ,
SPEEDY CARB.,"110 POWELL PLAZA, COLUMBIA DR",CARBONEAR,NL,A1Y 1A6,7095962495,CAN, ,
SPEEDY CB,92 BROADWAY,CORNER BROOK,NL,A2H 4C8,7096398582,CAN, ,
SPEEDY PAB,10 MAIN STREET,PORT AUX BASQUES,NL,A0M 1C0,7096857358,CAN, ,
SPEEDY SJ,651 TOPSAIL ROAD,ST JOHN'S,NL,A1N 2C2,7093649283,CAN, ,
SPEEDY SV,81 QUEEN STREET,STEPHENVILLE,NL,A2N 2M8,9192275100,CAN, ,
SPENCERS AUTO PARTS,25 EAST HWY 40,ROOSEVELT,UT,84066,4357225148,USA, ,
SPRING GREEN AUTO PARTS,E 4783 US HWY 14,SPRING GREEN,WI,53588,6085882524,USA, ,
SPRINGER AUTO,PO BOX 147 501 4TH STREET,SPRINGER,NM,87747,5754832494,USA, ,
SSR AUTO SUPPLY INC,1130 ROYAL GORGE BLVD,CANON CITY,CO,81212,7192752309,USA, ,
ST JOHN HARDWARE,202 W A STREET,MOSCOW,ID,83843,2088827501,USA, ,
ST JOHNS AUTO PARTS,701 NORTH BUSINESS US 27,ST JOHNS,MI,48879,9892246788,USA, ,
ST. PETER'S AUTOMOTIVE LIMITED,49 TOULOUSE STREET PO BOX 58,ST. PETER'S,NS,B0E 3B0,9025352666,CAN, ,
STAINBROOKS HARDWARE AND MORE,19520 KANSAS HWY 152,LACYGNE,KS,66040,9137572177,USA, ,
STALDER AUTO SUPPLY,202 4TH STREET,CHAPMAN,KS,67431,7859226800,USA, ,
STANDARD MOTOR SUPPLY,108 COLORADO AVE,BRUSH,CO,80723,9708422889,USA, ,
STANDISH AUTO PARTS,127 OSSIPEE TRAIL WEST,STANDISH,ME,04084,2076425444,USA, ,
STANFORD AUTO  PARTS,P.O. BOX 65,STANFORD,KY,40484,6063659595,USA, ,
STANWOOD AUTO PARTS LLC,8530 D CEDARHOME DR NW,STANWOOD,WA,98292,3606290829,USA, ,
STAR PARTS,1119 E MILAM ST,WHARTON,TX,77488,9795321500,USA, ,
STARKVILLE AUTO PARTS,107 HWY 182,STARKVILLE,MS,39759,6623237764,USA, ,
STEPHENS AUTO SUPPLY,404 W 1ST,BIG TIMBER,MT,59011,4069325136,USA, ,
STERLING SUPPLY LLC,406 SOUTH FIRST STREET,STOCKTON,KS,67669,7854152200,USA, ,
STEVENS AUTOMOTIVE,1014 8TH AVE,GREELEY,CO,80631-4008,9703531524,USA, ,
STEWART AUTO SUPPLY INC CULLMAN,1211 LORING ST,CULLMAN,AL,35055,2567395801,USA, ,
STEWART AUTO SUPPLY INC. #2,10450 AL HWY 278,HOLLY POND,AL,35083,2567962254,USA, ,
STILSON ROAD AUTO & TRUCK,6 BUTTONWOODS RD,WYOMING,RI,02898,4015392275,USA, ,
STL HUB STORE,2665 SCOTT AVENUE,ST LOUIS,MO,63101,(314) 421-3493,USA, ,
STOKESDALE AUTO SUPPLY,8403 NEWBERRY STREET,STOKESDALE,NC,27357,3366434101,USA, ,
STOYELL AUTOMOTIVE,5870  NEW HOPE RD,MORAVIA,NY,13118,3154971040,USA, ,
SUMMERSIDE AUTO PARTS,66 WATER STREET,SUMMERSIDE,PE,C1N 1A5,9024364214,CAN, ,
SUMMIT AUTO DISTRIBUTORS,FOR IND SALES PLAN,DO NOT DELETE,CO,80223,,USA, ,
SUMMIT CAR & TRUCK CENTER,1465 ROUTE 5,ELBRIDGE,NY,13060,3156893971,USA, ,
SUNRISE AUTO SUPPLY,1310 COLLEGE STREET,NEWBERRY,SC,29108,8032760820,USA, ,
SUNSHINE AUTO PARTS,MILE 3.5 TALKEETNA SPUR ROAD,TALKEETNA,AK,99676,9077337278,USA, ,
SUPERIOR AUTO PARTS,1001 TURNER AVENUE,CAMBRIDGE,OH,43725,7404325601,USA, ,
SUPERIOR AUTO SUPPLY CO.,708 SOUTH BROADWAY,CORTEZ,CO,81321,9705658494,USA, ,
SUPERIOR AUTOMOTIVE LTD.,51 PRINCE RUPERT,STEPHENVILLE,NL,A2N 3W8,7096432301,CAN, ,
SUPERIOR MOTOR PARTS,214 N MECHANIC,EL CAMPO,TX,77437,9795436211,USA, ,
SUREFIRE AUTO PARTS,1118 STATE STREET,LEMONT,IL,60439,6302575533,USA, ,
SUTHERLAND FARM AND AUTO SUPPLY,221 WALNUT ST,SUTHERLAND,NE,69165,3083864523,USA, ,
"SUTTON AUTO SUPPLY, INC.",307 SOUTH FRENCH AVENUE,SUTTON,NE,68979,4027735515,USA, ,
T & T AUTO PARTS INC.,203  3RD ST NW,ROSEAU,MN,56751,2184633268,USA, ,
T AND J AUTO PARTS,11451 RTE 21 SOUTH,WAYLAND,NY,14572,5857289770,USA, ,
T AND L AUTO SUPPLY,1823 EAST 9TH STREET,TRENTON,MO,64683,6603592268,USA, ,
T AND S AUTO PARTS,10616 HWY 18,VERNON,AL,35592,2056957378,USA, ,
TAFT MOTOR PARTS,110 GREEN AVE.,TAFT,TX,78390,3615282343,USA, ,
TATUM AUTO PARTS,2084 W VAN HOOK,MILIAN,TN,38358,7316867435,USA, ,
"TDR AUTO SUPPLY, INC.",14 OAK STREET,BOOTHBAY HARBOR,ME,04538,2076332582,USA, ,
TECH-NET CORPORATE ACCOUNT,DO NOT DELETE,DO NOT DELETE,NC,00000,(000) 000-0000,USA, ,
TEXAS AUTO SUPPLY INC.,P.O. BOX 16,VEGA,TX,79092,8062672743,USA, ,
TEXHOMA SUPPLY LLC,PO BOX 409,TEXHOMA,OK,73949,5804231236,USA, ,
THE AUTO HAUS INC,915 5TH AVE,SANDPOINT,ID,83864,2082636868,USA, ,
"THE DALLES AUTO PARTS, INC.",110 EAST 3RD STREET,THE DALLES,OR,97058,5412961161,USA, ,
THE PARTS  HOUSE,1000 RAILROAD AVE,RIFLE,CO,81650,9706252000,USA, ,
THE PARTS HOUSE,22026 S ELLSWORTH RD,QUEEN CREEK,AZ,85142,4809873284,USA, ,
THE PARTS STORE,500 LINCOLN DRIVE,FREDERICKTOWN,MO,63645,5737833333,USA, ,
THE PARTS STORE,289 PINNACLE AVENUE,PINEVILLE,WV,24874,3042020227,USA, ,
THOMAS AUTOMOTIVE SUPPLY,21518 GREAT COVE ROAD,MCCONNELLSBURG,PA,17233,7174857213,USA, ,
THORNTON SUPPLY,202 E MAIN   P O BOX 1029,DUNCAN,OK,73534,5802525866,USA, ,
THREE FORKS MOTOR SUPPLY,P.O. BOX 618,THREE FORKS,MT,59752,4062853212,USA, ,
TILBURY AUTOMOTIVE LTD,17 TILBURY,TILBURY,ON,N0P 2L0,5196820325,CAN, ,
TONYS AUTO PARTS,509 E OSKALOOSA ST,PELLA,IA,50219,6416283998,USA, ,
TORONTO AUTO PARTS,904 FRANKLIN AVE,TORONTO,OH,43964,7405372431,USA, ,
TORTOLA AUTO GROUP,SLANEY POINT,"ROAD TOWN, TORTOLA",VG,1110,2844942600,BVI, ,
TOTAL AUTOMOTIVE,610 TATE COVE RD,VILLE PLATTE,LA,70586,3373637771,USA, ,
TOWN AND COUNTRY AUTO SUPPLY,601 JUSTUS DRIVE,KINGSTON,ON,K7M 4H5,6133897111,CAN, ,
TOWNSEND AUTO PARTS,135 W MAIN STREET,WALLACE,NC,28466,9102852147,USA, ,
TRACTOR AND AUTO SUPPLY,102 CAROLINA DRIVE,DUNN,NC,28334,9108926141,USA, ,
"TRENTON AUTO PARTS, INC.",354 W. JONES STREET,TRENTON,NC,28585,2524487681,USA, ,
TREPANIER PIECES D'AUTOS (2014),"412, PRINCIPALE",ST-NARCISSE,QC,G0X 2Y0,4183283908,CAN, ,
TRI COUNTY AUTOMOTIVE,1001 N MAIN,HENDERSON,NE,68371,4027235822,USA, ,
TRI COUNTY MOTOR PARTS,193 DIX AVE,GLENS FALLS,NY,12801,5187923101,USA, ,
TRI WHOLESALE CO.,"2705 ST HWY 35 SO, PO BOX 540",PORT LAVACA,TX,77979,3615523772,USA, ,
TRI-COUNTY AUTO PARTS,8415 U.S. HI-WAY 60,MOUNTAIN VIEW,MO,65548,4179342027,USA, ,
TRIPLE T AUTO PARTS,600 W FIRST ST,LAJUNTA,CO,81050,7193844424,USA, ,
TROTTER AUTO PARTS,505 W. CHURCH STREET,BATESBURG,SC,29006,8035324437,USA, ,
TROY AUTO AND TRACTOR SUPPLY INC,818 INDUSTRIAL DR,TROY,IL,62294,6186679141,USA, ,
TUC-WEST GRANT ROAD AZ # 2915,1890 WEST GRANT ROAD,TUCSON,AZ,85745,5208873515,USA, ,
TURNER AUTO PARTS,370 NW CENTER STREET,FAISON,NC,28341,9102670621,USA, ,
TUXEDO AUTO SUPPLY,2306 WEST ALPINE,STOCKTON,CA,95204,2094664333,USA, ,
TWEED COUNTRY AG INC,102 E 11TH ST,BOTTINEAU,ND,58318,7012283733,USA, ,
TWO BAY ENTERPRISES LTD,16 FERGUSON AVE P.O. BOX 280,MOOSONEE,ON,P0L 1Y0,7053362944,CAN, ,
TWO RIVERS AUTOMOTIVE,1615 16TH STREET,TWO RIVERS,WI,54241,9207947313,USA, ,
TYLER AUTOMOTIVE,107 BROAD STREET,BUENA VISTA,GA,31803,2296492441,USA, ,
UNITED AUTO PARTS,P.O. BOX 551,BUTLER,AL,36904,2054595095,USA, ,
UNITED AUTO SUPPLY,803 S FIRST STREET,SAN JOSE,CA,95110,4082937688,USA, ,
"US MULE, INC.",CARQUEST CRAIG,CRAIG,CO,81625,9708246544,USA, ,
V & F AUTO INC,7 HARDING ST,AGAWAM,MA,01001,4137869914,USA, ,
VALLEY AUTO PARTS,305 S 15TH ST,ORD,NE,68862,3087283257,USA, ,
VALLEY AUTO SUPPLY,25 W ROCKY RD,AFTON,WY,83110,3078852886,USA, ,
"VALLEY AUTO SUPPLY, INC.",980 MAIN STREET,FORSYTH,MT,59327-0186,4063462141,USA, ,
VALLEY MOTOR SUPPLY,113 EAST 3RD ST,LUSK,WY,82225,3073342213,USA, ,
VALLEY MOTOR SUPPLY,2141 WEST D STREET,TORRINGTON,WY,82240,3075322161,USA, ,
"VALLEY PARTS, LLC",458 US HWY. 93 N.,EUREKA,MT,59917,4062972411,USA, ,
VAN MOTORS AUTO PARTS,610 N. MAIN STREET,CONRAD,MT,59425,4062712102,USA, ,
VIGILS AUTO PARTS,6413 US 550,CUBA,NM,87013,5752893440,USA, ,
VILLAGE AUTO PARTS INC,136 SCHOOL ST,BELLVILLE,OH,44813,4198864882,USA, ,
VILLE AUTO SUPPLY,721 BROAD ST,LYNDONVILLE,VT,05851,8026268181,USA, ,
VINTON AUTO PARTS INC.,1008 WEST FOURTH STREET,VINTON,IA,52349,3194722361,USA, ,
VISTA AUTO PARTS,716 HWY 24 SOUTH,BUENA VISTA,CO,81211,7193958000,USA, ,
VISTOS CARQUEST,1009 S 7TH ST,OAKES,ND,58474,7017422167,USA, ,
WAGNER  AUTO SUPPLY INC.,121 1ST STREET NW,LEMARS,IA,51031,7125464308,USA, ,
WAHOO AUTO PARTS,235 EAST 6 TH STREET,WAHOO,NE,68066,4024433066,USA, ,
WALKER ROAD AUTOMOTIVE,3181 WALKER ROAD,WINDSOR,ON,N8W 3R6,5199661000,CAN, ,
WALKER'S AUTO AND OUTDOOR INC.,470 NORTH CHURCH STREET,HOMERVILLE,GA,31634,9124870084,USA, ,
WALSH AUTO SUPPLY,440 COLORADO ST,WALSH,CO,81090,7193245630,USA, ,
WARDS 4X4,197 SOUTH MAIN,HUNTINGTON,UT,84528,4356879060,USA, ,
WARREN TECH,13300 WEST 2ND PLACE,LAKEWOOD,CO,80228,3039828572,USA, ,
WASHINGTON PARTS,113 E 7TH,WASHINGTON,KS,66968,7853252295,USA, ,
WATFORD AUTO PARTS,5303 NAUVOO ROAD,WATFORD,ON,N0M 2S0,5198762733,CAN, ,
WATSON AUTO SUPPLY,626 4TH ST    PO BOX 589,DESHLER,NE,68340,4023657277,USA, ,
WAVERLY CARQUEST,430 WEST ELM STRET,WAVERLY,IL,62692,2176028089,USA, ,
WAYNE AUTO PARTS INC,117 SOUTH MAIN,WAYNE,NE,68787,4023753424,USA, ,
WEAVER AUTO PARTS,8685 STATE ROUTE 322,SHIPPENVILLE,PA,16254,8147823014,USA, ,
WEBBERS SUPPLY,1711 ROSE AVE.,BURLINGTON,CO,80807,7193465395,USA, ,
WENDELL TRUCK AND AUTO PARTS INC,"P.O. BOX 213, 356 S IDAHO ST",WENDELL,ID,83355,2085365851,USA, ,
WENDOVER CARQUEST,950 STATE HWY,WENDOVER,UT,84083,4356652254,USA, ,
WEST 10 TRUCK AND AUTO,22700 WEST US 10,REED CITY,MI,49677,2318323751,USA, ,
WEST UNION MOTOR SUPPLY,321 HIGHWAY 150,WEST UNION,IA,52175,5634226071,USA, ,
WESTFIELD AUTO PARTS,8-12 BIRGE AVE,WESTFIELD,MA,01085,4135688944,USA, ,
WESTSIDE CARQUEST,604 LIBBY LANE,JACKSONVILLE,IL,62650,2172437411,USA, ,
"WHEATLAND AUTO PARTS, LLC",401 MAIN ST,LARNED,KS,67550,6202853121,USA, ,
WHEATLAND AUTOMOTIVE,1501 16TH ST,WHEATLAND,WY,82201,3073223457,USA, ,
WHITELAND AUTO SUPPLY,229 MAIN STREET,WHITELAND,IN,46184,3175355110,USA, ,
WHOLESALE AUTO SUPPLY,15R HARTFORD DR,GRANBY,CT,06035,8606532585,USA, ,
WHOLESALE PARTS INC,110 EAST 5TH STREET,CHASE CITY,VA,23924,4343725181,USA, ,
WICKS WESTERN AUTO,105 N CENTER ST,WEIMAR,TX,78962,9797256525,USA, ,
WILDE AUTO PLUS,155 HIGHWAY 36 S,CALDWELL,TX,77836,9795673842,USA, ,
WILLAMETTE HOSE & FITTINGS INC.,1214 MAIN STREET,PHILOMATH,OR,97370,5419292930,USA, ,
WILLIAMS AUTO SUPPLY,810 E. ROUTE 66,WILLIAMS,AZ,86046,9286354484,USA, ,
WILLIAMSON AUTOMOTIVE,239 CHURCH ST. PO BOX 631,ALLISTON,ON,L9R 1V8,7054354374,CAN, ,
WILLIE AUTO PARTS AND SUPPLY INC,20 SOUTH 200 WEST,TREMONTON,UT,84337,4352573710,USA, ,
WILLOW CREEK AUTO PARTS,39063 HIGHWAY 299,WILLOW CREEK,CA,95573,5306292121,USA, ,
WINDSOR AUTO AND AG LLC,304 W BENTON,WINDSOR,MO,65360,6606473166,USA, ,
WINLOCK AUTO SUPPLY,110 E. WALNUT,WINLOCK,WA,98596,3607854488,USA, ,
WOODBRIDGE HUB,14472 JEFFERSON DAVIS HIGHWAY,WOODBRIDGE,VA,22191,,USA, ,
WRAY AUTO PARTS,125 WEST 3RD ST,WRAY,CO,80758,9703324865,USA, ,
WYMANS CARQUEST,405 MAIN STREET,GRISWOLD,IA,51535,7127782224,USA, ,
WYNDMERE AUTO     CARQUEST PARTS,JUNCTION HWY 13 AND 18,WYNDMERE,ND,58081,7014392259,USA, ,
WYOMING AUTO PARTS,512 W WEBSTER ST,WYOMING,IA,52362,5634883921,USA, ,
